fighter_id,fade_slope,fade_slope_dev,population_slope,slope_se,total_min_fought,min_past_10,n_fights,n_fights_reaching_r3,n_round_obs
1761,0.006627674982639412,-0.000304371840342656,0.006932046822982068,0.100474724812732,72.9333,22.9333,5,5,15
748,0.006630426719609551,-0.00030162010337251736,0.006932046822982068,0.10417094502306778,43.35,13.34995,3,3,9
4867,0.006648369934489986,-0.0002836768884920819,0.006932046822982068,0.09971289191917462,84.3333,20.0,8,4,19
4986,0.0066557488040136226,-0.00027629801896844505,0.006932046822982068,0.11129896773211884,13.0833,0.0,2,0,3
2789,0.006658320999037911,-0.0002737258239441563,0.006932046822982068,0.0793988488762374,222.35,64.41665,19,10,47
11,0.006669249622967443,-0.00026279720001462514,0.006932046822982068,0.11148744605092052,8.0667,0.0,1,0,2
166,0.006669821918282045,-0.00026222490470002223,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
4532,0.0066815211656072165,-0.00025052565737485163,0.006932046822982068,0.11176179117148471,2.3833,0.0,1,0,1
2118,0.006686543812869488,-0.0002455030101125795,0.006932046822982068,0.10783132963787875,26.8,5.0,3,1,6
2970,0.00670304843663079,-0.00022899838635127783,0.006932046822982068,0.11175775106007159,2.3333,0.0,1,0,1
1446,0.006703488389459405,-0.0002285584335226623,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
4151,0.006706809022177234,-0.0002252378008048332,0.006932046822982068,0.11193712254410099,6.8667,0.0,1,0,1
20462,0.0067405496597707365,-0.00019149716321133144,0.006932046822982068,0.11185076720127479,3.6833,0.0,1,0,1
4648,0.006747742788114814,-0.00018430403486725388,0.006932046822982068,0.1025247420200786,56.4833,16.4833,4,4,12
1023,0.006769230352562061,-0.0001628164704200063,0.006932046822982068,0.10795275440745719,26.85,5.0,3,1,6
1477,0.006781735105369186,-0.00015031171761288196,0.006932046822982068,0.11163847232842482,1.05,0.0,1,0,1
2323,0.006785271438388826,-0.0001467753845932415,0.006932046822982068,0.11188518715793677,9.833300000000001,0.0,2,0,2
2823,0.006786932343564701,-0.00014511447941736706,0.006932046822982068,0.1118900405429507,9.0,0.0,1,0,1
742,0.00682466631944774,-0.00010738050353432771,0.006932046822982068,0.1032978773758347,49.5333,15.0,4,3,10
2677,0.006858723288501335,-7.332353448073277e-05,0.006932046822982068,0.10289729973255993,62.05,15.0,5,3,13
4840,0.006912665256798835,-1.938156618323253e-05,0.006932046822982068,0.11185170830907795,8.9667,0.0,2,0,2
2140,0.006926516605074568,-5.530217907499569e-06,0.006932046822982068,0.1117604387867717,2.3667,0.0,1,0,1
72,0.00697087866100604,3.883183802397222e-05,0.006932046822982068,0.11193723729594152,6.6833,0.0,1,0,1
3755,0.006985187344462019,5.314052147995144e-05,0.006932046822982068,0.10806207326072975,15.8667,2.5833000000000013,3,1,5
3196,0.0069865944505241116,5.454762754204378e-05,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
4001,0.006993484233120733,6.143741013866549e-05,0.006932046822982068,0.11189614147734517,4.6333,0.0,1,0,1
907,0.007025514219951947,9.346739696987917e-05,0.006932046822982068,0.10526600548382324,32.7333,10.0,3,2,7
1506,0.0070393356879008,0.0001072888649187325,0.006932046822982068,0.11184177002344102,13.816600000000001,0.0,3,0,3
3560,0.007050827922807669,0.0001187810998256007,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
2302,0.007056644419896988,0.00012459759691491965,0.006932046822982068,0.1018816382514074,60.0,20.0,4,4,12
3645,0.007070257082299507,0.0001382102593174394,0.006932046822982068,0.10788364225685716,17.2,5.0,2,1,4
165,0.007086030501497396,0.00015398367851532786,0.006932046822982068,0.11188059395966822,4.2667,0.0,1,0,1
3232,0.00709429750464197,0.000162250681659902,0.006932046822982068,0.10502164933057351,38.0167,10.0,4,2,8
428,0.007096791041230018,0.00016474421824795075,0.006932046822982068,0.1117148420118273,1.8333,0.0,1,0,1
700,0.007096947385351788,0.0001649005623697202,0.006932046822982068,0.11187983163268625,4.25,0.0,1,0,1
4563,0.007099803787985544,0.0001677569650034762,0.006932046822982068,0.11187352100944241,4.1167,0.0,1,0,1
3788,0.0071330795448331374,0.0002010327218510693,0.006932046822982068,0.1118815135958613,9.7167,0.0,2,0,2
5041,0.007151126424967727,0.000219079601985659,0.006932046822982068,0.10789542387946773,17.2833,5.0,2,1,4
4500,0.007151353356230546,0.00021930653324847853,0.006932046822982068,0.08632553893129581,148.76670000000001,43.51665,11,7,31
504,0.007183314703213751,0.00025126788023168307,0.006932046822982068,0.10158242665990883,74.2333,16.25,6,4,16
1158,0.007219658431503045,0.00028761160852097754,0.006932046822982068,0.11177876541421597,2.6,0.0,1,0,1
465,0.007225376621925623,0.00029332979894355546,0.006932046822982068,0.10558563307102374,38.4833,9.649999999999999,3,2,8
62,0.0072502957854714955,0.00031824896248942755,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
3018,0.007262289918666555,0.00033024309568448754,0.006932046822982068,0.09634184606958189,111.5167,35.0,8,7,23
1312,0.007299956218591553,0.0003679093956094845,0.006932046822982068,0.10757807545425999,29.2,5.0,4,1,7
76,0.007318729297660329,0.0003866824746782614,0.006932046822982068,0.1116831189984278,6.35,0.0,2,0,2
4028,0.007335842198225581,0.00040379537524351376,0.006932046822982068,0.11157866618566013,7.3,0.0,1,0,2
2754,0.007353936468430895,0.0004218896454488268,0.006932046822982068,0.11184806282568194,8.7667,0.0,2,0,2
1240,0.0073579767033370306,0.0004259298803549624,0.006932046822982068,0.11183803314872448,10.0167,0.016650000000000276,1,0,1
3797,0.0074266224556541255,0.0004945756326720579,0.006932046822982068,0.11168199886667061,12.0,2.0,1,0,1
9593,0.007447846751552034,0.0005157999285699666,0.006932046822982068,0.11179246708625504,2.7833,0.0,1,0,1
79,0.007451633976531818,0.0005195871535497502,0.006932046822982068,0.1119133335281255,5.1333,0.0,1,0,1
4530,0.007466857402416055,0.0005348105794339868,0.006932046822982068,0.11157161281349458,3.8,0.0,2,0,2
3469,0.007503475727880685,0.0005714289048986173,0.006932046822982068,0.10769726359811353,21.5833,5.0,3,1,5
3223,0.007547913886839523,0.0006158670638574549,0.006932046822982068,0.07330323728718632,190.7167,73.43325,13,9,40
3067,0.0075501391220807,0.0006180922990986316,0.006932046822982068,0.10481233320529623,53.1999,10.0,5,2,12
1501,0.0075879059400283475,0.0006558591170462793,0.006932046822982068,0.1108422494906738,14.1334,0.0,3,0,4
3634,0.0076316798388108495,0.0006996330158287816,0.006932046822982068,0.11174674873763854,2.2,0.0,1,0,1
3646,0.007681630194191864,0.0007495833712097961,0.006932046822982068,0.09531709158538142,120.2999,30.0,12,6,26
47,0.007698769924696981,0.0007667231017149133,0.006932046822982068,0.10594029123580044,30.0,10.0,2,2,6
4571,0.00774022077233604,0.0008081739493539715,0.006932046822982068,0.11159523393278016,7.15,0.0,1,0,2
2519,0.0077453199451530405,0.0008132731221709725,0.006932046822982068,0.11179001764319328,2.75,0.0,1,0,1
131,0.007747967906254565,0.0008159210832724972,0.006932046822982068,0.11190473462578959,4.8667,0.0,1,0,1
1207,0.007807108296700764,0.0008750614737186963,0.006932046822982068,0.09831905096566067,94.75,22.4333,9,5,21
3608,0.007822026624218796,0.0008899798012367275,0.006932046822982068,0.09945785744944415,79.4333,18.2333,8,5,18
4396,0.007850849789097598,0.0009188029661155303,0.006932046822982068,0.11190919852956766,5.0,0.0,1,0,1
539,0.007880139327640019,0.0009480925046579514,0.006932046822982068,0.1117984798737864,2.8667,0.0,1,0,1
4700,0.007887339659624033,0.0009552928366419657,0.006932046822982068,0.1118280783645627,8.2166,0.0,2,0,2
20465,0.007906488326167199,0.0009744415031851316,0.006932046822982068,0.11165401524782398,6.5832999999999995,0.0,1,0,2
1078,0.00790783065176768,0.0009757838287856137,0.006932046822982068,0.11109678118022878,16.0,0.0,2,0,4
2861,0.008018147716775264,0.0010861008937931966,0.006932046822982068,0.07360441839219359,262.8,90.13329999999999,20,15,55
4987,0.008024195011176297,0.001092148188194229,0.006932046822982068,0.10654798295550766,39.5333,5.0,5,1,9
984,0.00803134597790851,0.0010992991549264417,0.006932046822982068,0.11190919852956766,5.0,0.0,1,0,1
782,0.008046963793527144,0.0011149169705450767,0.006932046822982068,0.11193147081086452,5.95,0.0,1,0,1
3077,0.008092632663240769,0.001160585840258701,0.006932046822982068,0.11186773651275457,4.0,0.0,1,0,1
4953,0.008092746386837926,0.0011606995638558586,0.006932046822982068,0.11168269798760491,6.2833000000000006,0.0,1,0,2
3453,0.008117427005668795,0.0011853801826867266,0.006932046822982068,0.11182021356543986,3.1833,0.0,1,0,1
1040,0.008122767760873327,0.0011907209378912602,0.006932046822982068,0.11147686354846466,8.15,0.0,1,0,2
4807,0.008151446600314053,0.0012193997773319854,0.006932046822982068,0.09269906792200658,148.0,44.39995,11,10,31
3452,0.008177730305684612,0.0012456834827025442,0.006932046822982068,0.1118934949440651,4.5667,0.0,1,0,1
2780,0.008215464081293018,0.0012834172583109497,0.006932046822982068,0.11190919852956766,5.0,0.0,1,0,1
837,0.008234483741229025,0.0013024369182469578,0.006932046822982068,0.11138765188815067,13.3667,0.0,2,0,3
3531,0.008266880865550217,0.0013348340425681495,0.006932046822982068,0.11184981520400487,3.6667,0.0,1,0,1
2120,0.008272193686719167,0.001340146863737098,0.006932046822982068,0.11190919852956766,5.0,0.0,1,0,1
4269,0.008329997246516055,0.0013979504235339874,0.006932046822982068,0.11190473462578959,4.8667,0.0,1,0,1
762,0.008346963064755056,0.001414916241772989,0.006932046822982068,0.11192375956866259,5.5333,0.0,1,0,1
4661,0.008399995016663343,0.0014679481936812747,0.006932046822982068,0.11069680057873997,30.2499,0.08334999999999937,5,0,6
3748,0.008418193114589407,0.0014861462916073388,0.006932046822982068,0.10730182739865578,38.9167,5.0,4,1,8
2295,0.008465525320417456,0.0015334784974353887,0.006932046822982068,0.1118245484026141,3.25,0.0,1,0,1
1708,0.008475001677460145,0.0015429548544780762,0.006932046822982068,0.11183377561394645,8.416699999999999,0.0,2,0,2
3658,0.00849708612391118,0.0015650393009291135,0.006932046822982068,0.11153763393060806,3.3499999999999996,0.0,2,0,2
1006,0.008524747021335176,0.0015927001983531085,0.006932046822982068,0.11179584381301812,7.716600000000001,0.0,2,0,2
331,0.00854939793275657,0.0016173511097745017,0.006932046822982068,0.11189869806997296,4.7,0.0,1,0,1
3466,0.008560406575647736,0.0016283597526656672,0.006932046822982068,0.10338983334982697,49.8333,14.850000000000001,4,3,10
1370,0.008572302646748011,0.0016402558237659437,0.006932046822982068,0.07926347407060581,162.3167,46.399950000000004,14,7,35
1178,0.008591676184155149,0.0016596293611730814,0.006932046822982068,0.11190919852956766,5.0,0.0,1,0,1
152,0.008618172465137942,0.0016861256421558737,0.006932046822982068,0.10839551196951247,51.7333,15.75,6,0,7
4691,0.008635736226040112,0.0017036894030580448,0.006932046822982068,0.11083517177913503,39.5334,3.316649999999999,6,0,6
2554,0.008647304716562857,0.0017152578935807892,0.006932046822982068,0.11178754777902133,2.7167,0.0,1,0,1
4778,0.00871859967156122,0.0017865528485791534,0.006932046822982068,0.09800861390775008,98.1333,25.0,9,5,21
678,0.008721150715477594,0.0017891038924955256,0.006932046822982068,0.11036289821595408,48.8667,5.38335,6,0,7
4458,0.008730210293147711,0.001798163470165643,0.006932046822982068,0.10479216997432766,53.85,10.0,5,2,12
2171,0.008775812729832163,0.0018437659068500946,0.006932046822982068,0.06419569954284687,252.4334,125.2334,14,12,52
1816,0.008805750325593395,0.001873703502611327,0.006932046822982068,0.10844963629021372,15.0,5.0,1,1,3
2889,0.008819490718231673,0.0018874438952496049,0.006932046822982068,0.11184981520400487,3.6667,0.0,1,0,1
4720,0.008856911666745149,0.0019248648437630818,0.006932046822982068,0.10500014444176155,50.3833,7.399999999999999,6,2,12
1906,0.008858373599020518,0.0019263267760384509,0.006932046822982068,0.11176444858162797,2.4167,0.0,1,0,1
