row,fold,p_raw,raw_asymmetry,y,fight_id,event_date,fighter_a_id,fighter_b_id,weight_class,odds_a,odds_b,q_mkt,a_n_fights,b_n_fights,p_cal,calibrated,p_blend,blended,side,p_side,q_side,edge,dec_odds,won,stake
7165,3,0.3336837887763977,0.06754839420318604,0,1429,2023-08-26,807,1224,Flyweight,120.0,-170.0,0.4192546583850932,6,5,0.3333333333333333,True,0.37862488209329687,True,b,0.6213751179067031,0.5807453416149069,0.040629776291796205,1.5882352941176472,1,0.0
7170,3,0.4708024263381958,0.02870810031890869,1,1434,2023-08-26,3484,3185,Welterweight,225.0,-400.0,0.2777777777777778,7,1,0.46060606060606063,True,0.23663097698651697,True,b,0.7633690230134831,0.7222222222222222,0.041146800791260874,1.25,0,0.0
7172,3,0.4767438769340515,0.013776898384094238,0,1436,2023-08-26,4442,3534,Flyweight,380.0,-602.0,0.19545606414968258,2,12,0.46060606060606063,True,0.1535664157158744,True,b,0.8464335842841256,0.8045439358503175,0.04188964843380816,1.1661129568106312,1,0.0
7173,3,0.2662865221500397,0.025825202465057373,0,1425,2023-08-26,3632,827,Featherweight,500.0,-800.0,0.15789473684210525,11,27,0.2631578947368421,True,0.10872083657522447,True,b,0.8912791634247755,0.8421052631578947,0.04917390026688084,1.125,1,0.00537811770574495
7176,3,0.3567030429840088,0.03347313404083252,0,1423,2023-09-02,2842,1683,Bantamweight,290.0,-400.0,0.24271844660194172,2,1,0.3389830508474576,True,0.1916443740634989,True,b,0.8083556259365011,0.7572815533980582,0.05107407253844287,1.25,1,0.010444532420626401
7177,3,0.5087244510650635,0.022062301635742188,0,1419,2023-09-02,78,4075,Featherweight,250.0,-375.0,0.2657342657342657,0,0,0.46060606060606063,True,0.22405309336310364,True,b,0.7759469066368964,0.7342657342657344,0.04168117237116198,1.2666666666666666,1,0.0
7180,3,0.34114784002304077,0.03503274917602539,0,1418,2023-09-02,765,1551,Featherweight,164.0,-270.0,0.3417066863686738,0,2,0.3333333333333333,True,0.2931807821967967,True,b,0.7068192178032033,0.6582933136313263,0.04852590417187708,1.3703703703703702,1,0.0
7181,3,0.3567146956920624,0.02985316514968872,0,1424,2023-09-02,311,842,Catch Weight,275.0,-400.0,0.25,3,0,0.3389830508474576,True,0.19882851842481747,True,b,0.8011714815751825,0.75,0.051171481575182476,1.25,1,0.0014643519689780948
7187,3,0.4422842562198639,0.034373939037323,0,1404,2023-09-09,3310,153,Flyweight,300.0,-455.0,0.23368421052631577,0,5,0.41735537190082644,True,0.1883131295794923,True,b,0.8116868704205077,0.7663157894736843,0.045371080946823406,1.2197802197802199,1,0.0
7190,3,0.4938476085662842,0.02724313735961914,1,1402,2023-09-09,2975,553,Middleweight,350.0,-770.0,0.20069204152249134,19,15,0.46060606060606063,True,0.1586291295158036,True,b,0.8413708704841965,0.7993079584775087,0.04206291200668777,1.12987012987013,0,0.0
7193,3,0.37734031677246094,0.017152905464172363,0,1410,2023-09-09,407,4065,Lightweight,350.0,-520.0,0.20945945945945946,0,10,0.3522727272727273,True,0.16044817385014934,True,b,0.8395518261498507,0.7905405405405406,0.04901128560931012,1.1923076923076923,1,0.0013053305322685588
7194,3,0.4390130937099457,0.03456473350524902,0,1411,2023-09-09,1499,467,Welterweight,260.0,-325.0,0.26645768025078376,2,0,0.41735537190082644,True,0.22148634838782225,True,b,0.7785136516121778,0.7335423197492162,0.04497133186296154,1.3076923076923077,1,0.014670754837938893
7204,3,0.46291130781173706,0.046355485916137695,0,1401,2023-09-16,1432,925,Strawweight,450.0,-800.0,0.16981132075471697,0,0,0.46060606060606063,True,0.12926570683020466,True,b,0.8707342931697953,0.8301886792452831,0.04054561392451228,1.125,1,0.0
7212,3,0.3402230441570282,0.06415367126464844,1,1390,2023-09-23,4223,955,Bantamweight,180.0,-275.0,0.3275109170305677,0,1,0.3333333333333333,True,0.27801434425856436,True,b,0.7219856557414357,0.6724890829694323,0.04949657277200337,1.3636363636363638,0,0.0
7213,3,0.3963148295879364,0.11798304319381714,1,1387,2023-09-23,1064,3195,Middleweight,400.0,-650.0,0.1875,6,5,0.38461538461538464,True,0.14175105782947667,True,b,0.8582489421705233,0.8125,0.04574894217052328,1.1538461538461537,0,0.0
7217,3,0.38692110776901245,0.11788046360015869,1,1377,2023-10-07,2745,3190,Strawweight,290.0,-455.0,0.23824855119124272,5,2,0.3522727272727273,True,0.18823913086405156,True,b,0.8117608691359485,0.7617514488087573,0.050009420327191134,1.2197802197802199,0,0.0
7219,3,0.35151150822639465,0.006560862064361572,0,1371,2023-10-07,4237,1330,Middleweight,280.0,-405.0,0.24706457925636008,11,2,0.3389830508474576,True,0.19592547665506885,True,b,0.8040745233449311,0.75293542074364,0.051139102601291175,1.2469135802469136,1,0.002644085722975544
7227,3,0.3947054147720337,0.005952715873718262,0,1369,2023-10-14,946,3573,Strawweight,280.0,-420.0,0.24574669187145556,10,3,0.38461538461538464,True,0.19802522966169128,True,b,0.8019747703383087,0.7542533081285444,0.047721462209764254,1.2380952380952381,1,0.0
7230,3,0.37263166904449463,0.09706330299377441,1,1359,2023-10-14,3479,4489,Featherweight,130.0,-210.0,0.39092055485498106,28,7,0.3522727272727273,True,0.3490188996167649,True,b,0.6509811003832351,0.609079445145019,0.041901655238216096,1.4761904761904763,0,0.0
7239,3,0.4421449303627014,0.006049513816833496,0,1347,2023-10-21,392,3456,Middleweight,145.0,-420.0,0.33570045190445447,17,6,0.41735537190082644,True,0.29481986777561636,True,b,0.7051801322243836,0.6642995480955456,0.04088058412883799,1.2380952380952381,1,0.0
7241,3,0.27007925510406494,0.0439075231552124,0,1351,2023-10-21,1600,2922,Flyweight,320.0,-520.0,0.2211126961483595,18,4,0.2631578947368421,True,0.16516775858733304,True,b,0.834832241412667,0.7788873038516405,0.055944937561026475,1.1923076923076923,1,0.0
7245,3,0.32492026686668396,0.05281549692153931,1,1356,2023-10-21,504,2806,Featherweight,240.0,-400.0,0.26881720430107525,1,9,0.3333333333333333,True,0.21718404796534074,True,b,0.7828159520346593,0.7311827956989247,0.05163315633573451,1.25,0,0.0
7251,3,0.310288667678833,0.05103158950805664,0,1339,2023-11-04,736,973,Middleweight,230.0,-333.0,0.2826555258176121,2,4,0.32142857142857145,True,0.2301900846775399,True,b,0.7698099153224601,0.7173444741823879,0.05246544114007223,1.3003003003003002,1,0.0008192333365630258
7252,3,0.3488657772541046,0.02617090940475464,0,1340,2023-11-04,2799,2110,Catch Weight,160.0,-260.0,0.34749034749034746,0,2,0.3333333333333333,True,0.29940610103468196,True,b,0.700593898965318,0.6525096525096525,0.04808424645566545,1.3846153846153846,1,0.0
7253,3,0.4276288151741028,0.050223708152770996,0,1342,2023-11-04,979,1207,Light Heavyweight,200.0,-275.0,0.3125,6,2,0.41735537190082644,True,0.2698052734705491,True,b,0.7301947265294508,0.6875,0.04269472652945083,1.3636363636363638,1,0.0
7263,3,0.3814694285392761,0.06418871879577637,0,1330,2023-11-11,2891,4506,Lightweight,450.0,-920.0,0.16776315789473686,8,2,0.3522727272727273,True,0.12199906543632831,True,b,0.8780009345636717,0.8322368421052632,0.04576409245840851,1.108695652173913,1,0.0
7266,3,0.4117922782897949,0.005569815635681152,0,1334,2023-11-11,3401,509,Flyweight,180.0,-250.0,0.33333333333333337,0,1,0.41735537190082644,True,0.29224897124741483,True,b,0.7077510287525852,0.6666666666666666,0.04108436208591859,1.4,1,0.0
7267,3,0.4048670530319214,0.08691012859344482,0,1335,2023-11-11,3495,1876,Featherweight,195.0,-260.0,0.31943212067435667,1,5,0.38461538461538464,True,0.2742692515776183,True,b,0.7257307484223817,0.6805678793256433,0.04516286909673839,1.3846153846153846,1,0.0031576735801435276
7268,3,0.29817742109298706,0.08619034290313721,1,1327,2023-11-11,4704,602,Featherweight,-105.0,-130.0,0.4753937007874017,2,6,0.2631578947368421,True,0.43364535040250013,True,b,0.5663546495974998,0.5246062992125984,0.041748350384901434,1.7692307692307692,0,0.0006539235185623813
7270,3,0.4329136312007904,0.03832125663757324,0,1312,2023-11-18,2077,326,Bantamweight,460.0,-900.0,0.16556291390728478,1,0,0.41735537190082644,True,0.12323971413733888,True,b,0.8767602858626611,0.8344370860927153,0.04232319976994581,1.1111111111111112,1,0.0
7273,3,0.3279874920845032,0.07258749008178711,0,1309,2023-11-18,1741,2789,Middleweight,310.0,-470.0,0.2282739287144573,16,12,0.3333333333333333,True,0.17716351369697325,True,b,0.8228364863030267,0.7717260712855427,0.051110415017484034,1.2127659574468086,1,0.0
7275,3,0.39475417137145996,0.07484471797943115,0,1313,2023-11-18,1362,1693,Strawweight,185.0,-250.0,0.32941176470588235,3,9,0.38461538461538464,True,0.28496253259915405,True,b,0.715037467400846,0.6705882352941177,0.04444923210672824,1.4,1,0.0006577839757401783
7277,3,0.3341110944747925,0.07257533073425293,0,1320,2023-11-18,2319,3358,Bantamweight,145.0,-200.0,0.37974683544303806,9,2,0.3333333333333333,True,0.3345848556210311,True,b,0.6654151443789689,0.620253164556962,0.04516197982200687,1.5,1,0.0
7278,3,0.38281458616256714,0.02008998394012451,0,1317,2023-11-18,2659,3287,Middleweight,400.0,-720.0,0.18552036199095023,4,2,0.3522727272727273,True,0.13809743814562936,True,b,0.8619025618543706,0.8144796380090498,0.047422923845320875,1.1388888888888888,1,0.0
7279,3,0.3780239522457123,0.021366775035858154,0,1318,2023-11-18,379,1802,Heavyweight,260.0,-425.0,0.2554744525547445,0,1,0.3522727272727273,True,0.20530960123996667,True,b,0.7946903987600333,0.7445255474452555,0.05016485131477788,1.2352941176470589,1,0.0
7286,3,0.5150636434555054,0.14681905508041382,0,1301,2023-12-02,2215,1169,Lightweight,250.0,-350.0,0.26865671641791045,35,9,0.46794871794871795,True,0.2276579979645587,True,b,0.7723420020354412,0.7313432835820896,0.04099871845335168,1.2857142857142856,1,0.0
7287,3,0.46199968457221985,0.06338673830032349,1,1302,2023-12-02,3330,626,Middleweight,210.0,-375.0,0.2900763358778626,5,6,0.46060606060606063,True,0.24960810830135816,True,b,0.7503918916986418,0.7099236641221374,0.04046822757650448,1.2666666666666666,0,0.0
7295,3,0.43362027406692505,0.04691886901855469,0,1286,2023-12-09,4736,1200,Bantamweight,275.0,-400.0,0.25,11,12,0.41735537190082644,True,0.20469120333106927,True,b,0.7953087966689307,0.75,0.04530879666893073,1.25,1,0.0
7300,3,0.49324968457221985,0.08071446418762207,1,1293,2023-12-09,3846,2583,Lightweight,190.0,-810.0,0.27922675667382635,5,2,0.46060606060606063,True,0.23815305097283537,True,b,0.7618469490271647,0.7207732433261737,0.041073705700991,1.123456790123457,0,0.0
7304,3,0.3213224411010742,0.07553529739379883,0,1292,2023-12-09,783,1152,Flyweight,370.0,-700.0,0.19559902200488996,2,1,0.3333333333333333,True,0.14627200346462546,True,b,0.8537279965353746,0.80440097799511,0.049327018540264556,1.1428571428571428,1,0.0
7305,3,0.33287739753723145,0.05725240707397461,1,1278,2023-12-16,4245,4747,Featherweight,180.0,-290.0,0.324459234608985,13,8,0.3333333333333333,True,0.274775628802262,True,b,0.725224371197738,0.675540765391015,0.04968360580672293,1.3448275862068966,0,0.0
7308,3,0.3104567527770996,0.07469058036804199,0,1276,2023-12-16,3732,245,Welterweight,425.0,-810.0,0.17627118644067796,19,5,0.32142857142857145,True,0.12797044944895772,True,b,0.8720295505510423,0.823728813559322,0.04830073699172022,1.123456790123457,1,0.0
7327,3,0.313590943813324,0.014307856559753418,0,1273,2024-01-13,3586,509,Flyweight,215.0,-300.0,0.29739776951672864,0,2,0.32820928559380086,True,0.2459404471754747,True,b,0.7540595528245253,0.7026022304832713,0.051457322341254,1.3333333333333333,1,0.004059552824525262
7330,4,0.6192107200622559,0.21089965105056763,0,1253,2024-01-20,5072,1143,Welterweight,-420.0,275.0,0.7517899761336516,3,31,0.6604361370716509,True,0.7964871255196272,True,a,0.7964871255196272,0.7517899761336516,0.044697149385975576,1.2380952380952381,0,0.0
7336,4,0.30705058574676514,0.004433155059814453,0,1259,2024-01-20,1884,1335,Strawweight,230.0,-320.0,0.28455284552845533,9,15,0.2987551867219917,True,0.2298894158660218,True,b,0.7701105841339781,0.7154471544715446,0.05466342966243354,1.3125,1,0.008616113340677068
7338,4,0.35794365406036377,0.1058506965637207,0,1261,2024-01-20,576,1209,Bantamweight,290.0,-440.0,0.23936170212765953,9,5,0.2987551867219917,True,0.1847790981997173,True,b,0.8152209018002827,0.7606382978723405,0.05458260392794223,1.2272727272727273,1,0.0005482174303817088
7342,4,0.7271161079406738,0.10033023357391357,1,1240,2024-02-03,1933,3136,Welterweight,-280.0,210.0,0.6955128205128205,16,9,0.7272727272727273,True,0.7448728944655273,True,a,0.7448728944655273,0.6955128205128205,0.04936007395270681,1.3571428571428572,1,0.007629249742250948
7343,4,0.7321935892105103,0.017420172691345215,1,1241,2024-02-03,2840,978,Flyweight,-360.0,260.0,0.7380410022779044,4,10,0.7272727272727273,True,0.7888690670919447,True,a,0.7888690670919447,0.7380410022779044,0.05082806481404034,1.2777777777777777,1,0.00719942715573636
7346,4,0.37353765964508057,0.1426299810409546,1,1245,2024-02-03,3787,696,Flyweight,185.0,-320.0,0.3153153153153153,6,1,0.36,True,0.268458445051271,True,b,0.731541554948729,0.6846846846846847,0.04685687026404428,1.3125,0,0.0
7352,4,0.68108069896698,0.06079399585723877,0,1224,2024-02-10,1330,4468,Middleweight,-275.0,200.0,0.6875,3,16,0.6666666666666666,True,0.729478453439398,True,a,0.729478453439398,0.6875,0.04197845343939799,1.3636363636363638,0,0.0
7360,4,0.6395497918128967,0.05685532093048096,1,1232,2024-02-10,3984,2322,Strawweight,-350.0,220.0,0.713375796178344,7,2,0.6604361370716509,True,0.7565064677311537,True,a,0.7565064677311537,0.713375796178344,0.043130671552809696,1.2857142857142856,1,0.0
7367,4,0.3545810282230377,0.06449270248413086,0,1214,2024-02-17,3080,240,Welterweight,195.0,-290.0,0.31312725812926534,10,6,0.2987551867219917,True,0.25951327888800446,True,b,0.7404867211119955,0.6868727418707347,0.05361397924126088,1.3448275862068966,1,0.0
7368,4,0.723028838634491,0.05976879596710205,1,1215,2024-02-17,4284,2451,Bantamweight,-333.0,210.0,0.7044973725516959,11,13,0.7272727272727273,True,0.7543149531009244,True,a,0.7543149531009244,0.7044973725516959,0.04981758054922858,1.3003003003003002,1,0.0
7375,4,0.35601356625556946,0.0383455753326416,0,1223,2024-02-17,3467,3874,Flyweight,150.0,-222.0,0.36716077537058156,11,8,0.2987551867219917,True,0.3175638731898485,True,b,0.6824361268101515,0.6328392246294184,0.04959690218073309,1.4504504504504505,1,0.0
7376,4,0.435440331697464,0.04628133773803711,0,1222,2024-02-17,901,2921,Welterweight,240.0,-400.0,0.26881720430107525,1,0,0.42857142857142855,True,0.22583272598905008,True,b,0.77416727401095,0.7311827956989247,0.04298447831202523,1.25,1,0.0
7377,4,0.31084883213043213,0.08506608009338379,1,1200,2024-02-24,1629,3403,Flyweight,210.0,-350.0,0.29315960912052114,8,15,0.2987551867219917,True,0.2387274619941879,True,b,0.7612725380058121,0.7068403908794789,0.05443214712633315,1.2857142857142856,0,0.0
7378,4,0.3415754735469818,0.0646563172340393,1,1201,2024-02-24,3223,1951,Featherweight,120.0,-175.0,0.4166666666666667,11,14,0.2987551867219917,True,0.37273742750082256,True,b,0.6272625724991774,0.5833333333333333,0.043929239165844125,1.5714285714285714,0,0.0
7379,4,0.41707220673561096,0.031407833099365234,0,1202,2024-02-24,1433,461,Lightweight,220.0,-350.0,0.2866242038216561,2,3,0.42857142857142855,True,0.24460641047035955,True,b,0.7553935895296404,0.7133757961783439,0.04201779335129652,1.2857142857142856,1,0.0
7380,4,0.4466504454612732,0.027492642402648926,0,1203,2024-02-24,3248,712,Strawweight,375.0,-800.0,0.19148936170212766,7,3,0.42857142857142855,True,0.14817042171891384,True,b,0.8518295782810862,0.8085106382978724,0.04331893998321379,1.125,1,0.0
7388,4,0.646757960319519,0.05875730514526367,1,1211,2024-02-24,504,2697,Featherweight,-600.0,375.0,0.8028169014084507,2,1,0.6604361370716509,True,0.8471337002860487,True,a,0.8471337002860487,0.8028169014084507,0.044316798877597985,1.1666666666666667,1,0.0
7389,4,0.6890112161636353,0.012426376342773438,1,1193,2024-03-02,3349,814,Flyweight,-500.0,350.0,0.7894736842105263,2,12,0.6666666666666666,True,0.8346606678760098,True,a,0.8346606678760098,0.7894736842105263,0.04518698366548346,1.2,1,0.00199100181401464
7391,4,0.45117634534835815,0.0850372314453125,0,1190,2024-03-02,1935,1207,Light Heavyweight,300.0,-500.0,0.23076923076923073,10,3,0.4375,True,0.1874574652921265,True,b,0.8125425347078735,0.7692307692307693,0.04331176547710425,1.2,1,0.0
7392,4,0.7074188590049744,0.11066305637359619,1,1191,2024-03-02,2922,2586,Flyweight,-420.0,275.0,0.7517899761336516,5,9,0.6666666666666666,True,0.7970417794574133,True,a,0.7970417794574133,0.7517899761336516,0.045251803323761663,1.2380952380952381,1,0.0
7396,4,0.38781797885894775,0.00846552848815918,0,1197,2024-03-02,2333,3287,Middleweight,290.0,-450.0,0.23861171366594355,3,3,0.36,True,0.18922652934295575,True,b,0.8107734706570442,0.7613882863340564,0.049385184322987774,1.2222222222222223,1,0.0
7397,4,0.35384440422058105,0.0454709529876709,0,1198,2024-03-02,5014,4061,Lightweight,600.0,-1350.0,0.1330275229357798,0,7,0.2987551867219917,True,0.08876309466707515,True,b,0.9112369053329249,0.8669724770642202,0.04426442826870469,1.074074074074074,1,0.0
7401,4,0.6596345901489258,0.026253581047058105,1,1175,2024-03-09,252,900,Bantamweight,-290.0,205.0,0.6939976461357396,11,22,0.6604361370716509,True,0.7358129386396124,True,a,0.7358129386396124,0.6939976461357396,0.041815292503872836,1.3448275862068966,1,0.0
7404,4,0.29427480697631836,0.07847452163696289,0,1178,2024-03-09,3148,1001,Welterweight,123.0,-170.0,0.4159605607764597,21,6,0.24390243902439024,True,0.36399935765050845,True,b,0.6360006423494915,0.5840394392235403,0.051961203125951205,1.5882352941176472,1,0.004300433585906796
7407,4,0.36629295349121094,0.10480952262878418,0,1182,2024-03-09,4507,102,Lightweight,350.0,-500.0,0.21052631578947367,34,8,0.36,True,0.16180278787512398,True,b,0.838197212124876,0.7894736842105263,0.04872352791434964,1.2,1,0.007295818187313919
7410,4,0.4487612247467041,0.020350337028503418,0,1186,2024-03-09,4188,4981,Heavyweight,285.0,-420.0,0.24333177351427235,6,0,0.4375,True,0.2002184324839834,True,b,0.7997815675160166,0.7566682264857276,0.043113341030288965,1.2380952380952381,1,0.0
7411,4,0.6453471183776855,0.007615089416503906,1,1187,2024-03-09,2575,3659,Flyweight,-600.0,410.0,0.8138297872340425,1,5,0.6604361370716509,True,0.8576477389972684,True,a,0.8576477389972684,0.8138297872340425,0.04381795176322589,1.1666666666666667,1,0.0008835432452198306
7412,4,0.189974844455719,0.020311594009399414,0,1183,2024-03-09,4529,1099,Bantamweight,170.0,-238.0,0.34468692637160914,20,6,0.1111111111111111,True,0.26293273498098413,True,b,0.7370672650190159,0.6553130736283909,0.08175419139062501,1.4201680672268908,1,0.02
7414,4,0.5857040882110596,0.040193796157836914,1,1168,2024-03-16,4379,2944,Lightweight,-500.0,360.0,0.7931034482758621,4,3,0.6083333333333334,True,0.8339434737376,True,a,0.8339434737376,0.7931034482758621,0.04084002546173793,1.2,1,0.0009152106064000064
7416,4,0.22786766290664673,0.053452372550964355,1,1164,2024-03-16,172,1366,Light Heavyweight,455.0,-720.0,0.170265780730897,26,10,0.24390243902439024,True,0.11699889279134196,True,b,0.8830011072086581,0.8297342192691031,0.05326688793955503,1.1388888888888888,0,0.01015226977774903
7419,4,0.364115834236145,0.023993372917175293,1,1169,2024-03-16,4124,2740,Bantamweight,120.0,-177.0,0.4156662665066026,2,3,0.2987551867219917,True,0.3716062473629457,True,b,0.6283937526370543,0.5843337334933973,0.04406001914365698,1.5649717514124295,0,0.0
7423,4,0.3631725311279297,0.034583330154418945,0,1173,2024-03-16,354,3519,Lightweight,245.0,-380.0,0.26800670016750416,0,11,0.2987551867219917,True,0.21311391796904403,True,b,0.786886082030956,0.7319932998324958,0.054892782198460166,1.263157894736842,1,0.0
7429,4,0.3857974410057068,0.041194796562194824,0,1151,2024-03-23,2199,3888,Middleweight,155.0,-200.0,0.37037037037037035,3,9,0.36,True,0.3285666782511691,True,b,0.6714333217488309,0.6296296296296297,0.04180369211920121,1.5,1,0.0035749913116231435
7438,4,0.7210404872894287,0.0034636259078979492,0,1156,2024-03-23,222,3697,Featherweight,-185.0,140.0,0.6090534979423868,11,13,0.7272727272727273,True,0.6505583183019948,True,a,0.6505583183019948,0.6090534979423868,0.04150482035960801,1.5405405405405406,0,0.0010228017901713396
7444,4,0.48938512802124023,0.004254460334777832,0,1148,2024-03-30,105,3247,Bantamweight,370.0,-550.0,0.2009273570324575,0,1,0.44660194174757284,True,0.1584700639810147,True,b,0.8415299360189853,0.7990726429675425,0.042457293051442746,1.1818181818181819,1,0.0
7447,4,0.31436699628829956,0.09442794322967529,0,1144,2024-03-30,1089,1615,Featherweight,270.0,-667.0,0.2371016105598318,4,9,0.2987551867219917,True,0.1825834814885909,True,b,0.8174165185114091,0.7628983894401682,0.05451812907124087,1.1499250374812593,1,0.0
7453,4,0.25962501764297485,0.06231415271759033,0,1124,2024-04-06,1918,2789,Middleweight,175.0,-250.0,0.3373493975903614,8,13,0.24390243902439024,True,0.27831808515913725,True,b,0.7216819148408627,0.6626506024096386,0.05903131243122417,1.4,1,0.006471675485754879
7457,4,0.3822689354419708,0.21107083559036255,0,1129,2024-04-06,1371,4709,Welterweight,230.0,-370.0,0.2779420461265523,21,19,0.36,True,0.22912015874101524,True,b,0.7708798412589848,0.7220579538734477,0.048821887385537055,1.2702702702702702,1,0.0
7467,4,0.5729703903198242,0.07847762107849121,1,1112,2024-04-13,82,155,Strawweight,-590.0,350.0,0.7937219730941705,10,10,0.6083333333333334,True,0.8345570003481412,True,a,0.8345570003481412,0.7937219730941705,0.0408350272539707,1.1694915254237288,1,0.0
7472,4,0.474887877702713,0.08755934238433838,0,1118,2024-04-13,4417,1474,Bantamweight,340.0,-480.0,0.21545319465081725,15,0,0.44660194174757284,True,0.17278525633762587,True,b,0.8272147436623741,0.7845468053491828,0.04266793831319138,1.2083333333333333,1,0.0
7473,4,0.48181405663490295,0.06813430786132812,0,1123,2024-04-13,4633,4866,Bantamweight,250.0,-380.0,0.26519337016574585,14,15,0.44660194174757284,True,0.223606461810655,True,b,0.776393538189345,0.7348066298342542,0.041586908355090824,1.263157894736842,1,0.0
7474,4,0.24695056676864624,0.03116905689239502,0,1117,2024-04-13,781,1738,Featherweight,140.0,-200.0,0.38461538461538464,12,19,0.24390243902439024,True,0.32923749741751906,True,b,0.6707625025824809,0.6153846153846154,0.055377887197865516,1.5,1,0.0030718769368607013
7481,4,0.3355395793914795,0.017671585083007812,1,1102,2024-04-27,3835,2639,Featherweight,120.0,-175.0,0.4166666666666667,5,7,0.2987551867219917,True,0.37273742750082256,True,b,0.6272625724991774,0.5833333333333333,0.043929239165844125,1.5714285714285714,0,0.0
7483,4,0.4050630033016205,0.08100670576095581,0,1103,2024-04-27,4115,3490,Welterweight,210.0,-330.0,0.2959394356503785,28,5,0.4111111111111111,True,0.25287682066677947,True,b,0.7471231793332205,0.7040605643496215,0.04306261498359898,1.303030303030303,1,0.0
7486,4,0.36161819100379944,0.050136566162109375,0,1107,2024-04-27,1432,3179,Strawweight,250.0,-400.0,0.26315789473684204,1,1,0.2987551867219917,True,0.20825322687823034,True,b,0.7917467731217697,0.736842105263158,0.0549046678586117,1.25,1,0.0
7488,4,0.5753411054611206,0.10567760467529297,1,1109,2024-04-27,4648,4442,Flyweight,-560.0,340.0,0.7887323943661972,1,3,0.6083333333333334,True,0.8295946788901285,True,a,0.8295946788901285,0.7887323943661972,0.04086228452393126,1.1785714285714286,1,0.0
7490,4,0.25773561000823975,0.07109594345092773,1,1086,2024-05-04,1375,735,Bantamweight,120.0,-180.0,0.41420118343195267,20,13,0.24390243902439024,True,0.3620291433005707,True,b,0.6379708566994293,0.5857988165680473,0.05217204013138199,1.5555555555555556,0,0.0
7493,4,0.6718533039093018,0.09320306777954102,0,1087,2024-05-04,1207,3269,Light Heavyweight,-550.0,310.0,0.7762478485370052,4,21,0.6666666666666666,True,0.8216434425472992,True,a,0.8216434425472992,0.7762478485370052,0.045395594010293916,1.1818181818181819,0,0.0
7494,4,0.6430109739303589,0.08252596855163574,1,1088,2024-05-04,3905,4368,Middleweight,-650.0,350.0,0.7959183673469387,10,5,0.6604361370716509,True,0.8404681437151966,True,a,0.8404681437151966,0.7959183673469387,0.044549776368257965,1.1538461538461537,1,0.0
7495,4,0.25956764817237854,0.044828832149505615,0,1089,2024-05-04,1741,973,Middleweight,390.0,-650.0,0.1905972045743329,17,5,0.24390243902439024,True,0.1347775563424637,True,b,0.8652224436575363,0.8094027954256671,0.055819648231869246,1.1538461538461537,1,0.0
